@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 177\nSize of the tree: 209\n','Number of leaves: 183\nSize of the tree: 211\n','Number of leaves: 179\nSize of the tree: 213\n','Number of leaves: 159\nSize of the tree: 183\n','Number of leaves: 186\nSize of the tree: 217\n','Number of leaves: 166\nSize of the tree: 193\n','Number of leaves: 172\nSize of the tree: 199\n','Number of leaves: 174\nSize of the tree: 209\n','Number of leaves: 208\nSize of the tree: 241\n','Number of leaves: 165\nSize of the tree: 195\n','Number of leaves: 190\nSize of the tree: 215\n','Number of leaves: 173\nSize of the tree: 201\n','Number of leaves: 196\nSize of the tree: 233\n','Number of leaves: 233\nSize of the tree: 266\n','Number of leaves: 174\nSize of the tree: 203\n','Number of leaves: 177\nSize of the tree: 205\n','Number of leaves: 186\nSize of the tree: 213\n','Number of leaves: 161\nSize of the tree: 187\n','Number of leaves: 158\nSize of the tree: 185\n','Number of leaves: 197\nSize of the tree: 229\n','Number of leaves: 189\nSize of the tree: 223\n','Number of leaves: 166\nSize of the tree: 197\n','Number of leaves: 203\nSize of the tree: 237\n','Number of leaves: 178\nSize of the tree: 211\n','Number of leaves: 176\nSize of the tree: 207\n','Number of leaves: 181\nSize of the tree: 207\n','Number of leaves: 158\nSize of the tree: 181\n','Number of leaves: 173\nSize of the tree: 197\n','Number of leaves: 106\nSize of the tree: 126\n','Number of leaves: 180\nSize of the tree: 215\n','Number of leaves: 199\nSize of the tree: 233\n','Number of leaves: 181\nSize of the tree: 211\n','Number of leaves: 190\nSize of the tree: 225\n','Number of leaves: 157\nSize of the tree: 179\n','Number of leaves: 197\nSize of the tree: 233\n','Number of leaves: 179\nSize of the tree: 209\n','Number of leaves: 181\nSize of the tree: 213\n','Number of leaves: 179\nSize of the tree: 203\n','Number of leaves: 178\nSize of the tree: 207\n','Number of leaves: 168\nSize of the tree: 191\n','Number of leaves: 174\nSize of the tree: 205\n','Number of leaves: 168\nSize of the tree: 197\n','Number of leaves: 183\nSize of the tree: 217\n','Number of leaves: 200\nSize of the tree: 239\n','Number of leaves: 188\nSize of the tree: 221\n','Number of leaves: 162\nSize of the tree: 189\n','Number of leaves: 176\nSize of the tree: 203\n','Number of leaves: 204\nSize of the tree: 239\n','Number of leaves: 171\nSize of the tree: 197\n','Number of leaves: 163\nSize of the tree: 195\n','Number of leaves: 167\nSize of the tree: 199\n','Number of leaves: 163\nSize of the tree: 191\n','Number of leaves: 91\nSize of the tree: 112\n','Number of leaves: 169\nSize of the tree: 193\n','Number of leaves: 110\nSize of the tree: 134\n','Number of leaves: 171\nSize of the tree: 199\n','Number of leaves: 180\nSize of the tree: 211\n','Number of leaves: 187\nSize of the tree: 219\n','Number of leaves: 157\nSize of the tree: 183\n','Number of leaves: 175\nSize of the tree: 209\n','Number of leaves: 184\nSize of the tree: 209\n','Number of leaves: 182\nSize of the tree: 215\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,46.668078,23.046744,0,66.9414,33.0586,0,0.338801,0.339237,0.501319,67.847215,100.263345,69.715179,86.453694,-16.738516,1.000005,1.240105,-0.2401,22.953841,0.329253,32.925171,0.672131,23.55819,0.333333,11.554944,0.666667,23.109888,0.327869,11.4918,0.670922,0.672131,0.671526,0.338802,0.777778,0.826912,0.669414,0.330616,0.669384,0.330586,0.669411,0.669414,0.669412,0.338802,0.777778,0.797797,0.6694,0.669414,0,0.001,0,0,0,0,10462,130115,19598,91.757994,76.052894,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,630,73.56647,46.26397,27.3025,0,62.887305,37.112695,0,0.266653,0.37533,0.544677,75.046534,108.905587,73.595622,137.094432,-63.498811,1.000396,1.863545,-0.863149,18.506536,0.251562,25.146246,0.770492,27.00573,0.5,19.25824,0.5,19.25824,0.229508,8.04426,0.583731,0.770492,0.664234,0.27964,0.685246,0.614883,0.628873,0.358381,0.641619,0.371127,0.647414,0.628873,0.622848,0.27964,0.685246,0.664446,0.624711,0.628873,0.001,0,0,0,0,0,10462,129918,19795,83.280405,72.345722,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,48.391848,21.322974,0,69.414002,30.585998,0,0.388088,0.308074,0.480522,61.614542,96.104111,69.715179,78.038713,-8.323534,1.000005,1.119399,-0.119394,26.917224,0.386105,38.610277,0.721311,25.28196,0.333333,11.554944,0.666667,23.109888,0.278689,9.76803,0.686322,0.721311,0.703382,0.388599,0.797814,0.84427,0.69414,0.306162,0.693838,0.30586,0.694565,0.69414,0.693896,0.388599,0.797814,0.81818,0.693843,0.69414,0.001,0,0,0,0,0,10462,130115,19598,94.230596,76.464995,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,43.96561,25.749212,0,63.064939,36.935061,0,0.260683,0.378229,0.561477,75.645547,112.294973,69.715179,133.264773,-63.549594,1.000005,1.91157,-0.911565,17.029343,0.244271,24.427024,0.704918,24.70737,0.444444,15.406592,0.555556,19.25824,0.295082,10.34262,0.615929,0.704918,0.657426,0.263483,0.710383,0.643344,0.630649,0.370176,0.629824,0.369351,0.633168,0.630649,0.628539,0.263483,0.710383,0.710364,0.628379,0.630649,0.001,0,0,0,0,0,10462,130115,19598,85.408931,69.291731,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,35.113134,34.601688,0,50.366813,49.633187,0,0.005475,0.448833,0.609267,89.766375,121.852933,69.715179,136.007654,-66.292475,1.000005,1.950914,-0.950909,6.154995,0.088288,8.828773,0.672131,23.55819,0.666667,23.109888,0.333333,11.554944,0.327869,11.4918,0.504803,0.672131,0.576572,0.005808,0.635701,0.695445,0.503668,0.498204,0.501796,0.496332,0.503096,0.503668,0.488992,0.005808,0.635701,0.674407,0.488505,0.503668,0,0.001,0,0,0,0,10462,130115,19598,81.53247,70.940132,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,44.369718,25.345104,0,63.644598,36.355402,0,0.273127,0.34231,0.523375,68.461841,104.674694,69.715179,106.477186,-36.762007,1.000005,1.527325,-0.52732,21.727951,0.311669,31.166744,0.606557,21.25983,0.333333,11.554944,0.666667,23.109888,0.393443,13.79016,0.647874,0.606557,0.626535,0.27369,0.75592,0.817183,0.636446,0.363222,0.636778,0.363554,0.637138,0.636446,0.636136,0.27369,0.75592,0.775682,0.63619,0.636446,0.001,0,0,0,0,0,10462,130115,19598,88.461191,70.405761,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,47.242668,22.472154,0,67.765601,32.234399,0,0.355227,0.335995,0.526432,67.198845,105.286047,69.715179,100.376362,-30.661184,1.000005,1.439814,-0.439809,23.272124,0.333819,33.381718,0.688525,24.13278,0.333333,11.554944,0.666667,23.109888,0.311475,10.91721,0.676221,0.688525,0.682317,0.355287,0.739526,0.806591,0.677656,0.322465,0.677535,0.322344,0.677683,0.677656,0.677613,0.355287,0.739526,0.743999,0.677587,0.677656,0,0.001,0,0,0,0,10462,130115,19598,92.582194,73.290463,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,41.66725,28.047572,0,59.768137,40.231863,0,0.194985,0.401474,0.570462,80.294609,114.091934,69.715179,140.781086,-71.065907,1.000005,2.019385,-1.01938,13.923049,0.199714,19.971331,0.639344,22.40901,0.444444,15.406592,0.555556,19.25824,0.360656,12.64098,0.592586,0.639344,0.615078,0.195602,0.635701,0.626183,0.597681,0.402782,0.597218,0.402319,0.598123,0.597681,0.596959,0.195602,0.635701,0.653852,0.596858,0.597681,0.001,0,0.01,0,10,0,10462,130115,19598,77.656008,70.528032,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,44.369718,25.345104,0,63.644598,36.355402,0,0.273127,0.349427,0.520766,69.885187,104.152782,69.715179,95.474049,-25.75887,1.000005,1.369494,-0.369489,20.715905,0.297152,29.715057,0.606557,21.25983,0.333333,11.554944,0.666667,23.109888,0.393443,13.79016,0.647874,0.606557,0.626535,0.27369,0.761384,0.818439,0.636446,0.363222,0.636778,0.363554,0.637138,0.636446,0.636136,0.27369,0.761384,0.794556,0.63619,0.636446,0.001,0,0,0,0,0,10462,130115,19598,90.933793,72.878363,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,49.541028,20.173794,0,71.062403,28.937597,0,0.420961,0.272806,0.46209,54.561104,92.417649,69.715179,75.558696,-5.843518,1.000005,1.083825,-0.08382,31.464906,0.451337,45.133508,0.754098,26.43114,0.333333,11.554944,0.666667,23.109888,0.245902,8.61885,0.695811,0.754098,0.723783,0.422464,0.832423,0.849742,0.710624,0.289859,0.710141,0.289376,0.711995,0.710624,0.710042,0.422464,0.832423,0.8446,0.709966,0.710624,0,0,0,0,0,0,10462,130115,19598,89.529934,68.177701,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221028.1128,631,69.714822,40.688552,29.02627,0,58.364277,41.635723,0,0.166006,0.368483,0.517454,73.696329,103.490354,69.715179,109.098987,-39.383808,1.000005,1.564932,-0.564927,18.047085,0.25887,25.88688,0.721311,25.28196,0.555556,19.25824,0.444444,15.406592,0.278689,9.76803,0.567621,0.721311,0.635303,0.172544,0.712204,0.697301,0.583643,0.417887,0.582113,0.416357,0.589683,0.583643,0.57545,0.172544,0.712204,0.703252,0.575117,0.583643,0.001,0,0,0,0,0,10462,130115,19598,87.057332,73.290463,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,630,73.56647,42.24184,31.32463,0,57.419963,42.580037,0,0.154313,0.435622,0.513197,87.101786,102.611147,73.595622,80.897896,-7.302274,1.000396,1.099657,-0.099261,10.327807,0.140387,14.033181,0.655738,22.9836,0.5,19.25824,0.5,19.25824,0.344262,12.06639,0.544096,0.655738,0.594723,0.157306,0.634426,0.58806,0.5742,0.418462,0.581538,0.4258,0.581111,0.5742,0.572086,0.157306,0.634426,0.630247,0.573105,0.5742,0.137,0,0.13,0,130,0,24832,129918,19795,100,100,?,15.686275,16,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,43.39102,26.323802,0,62.240738,37.759262,0,0.244254,0.441318,0.524559,88.263335,104.911502,69.715179,87.537457,-17.822279,1.000005,1.255651,-0.255645,10.228671,0.146722,14.672087,0.688525,24.13278,0.444444,15.406592,0.555556,19.25824,0.311475,10.91721,0.610348,0.688525,0.647084,0.246308,0.593807,0.542833,0.622407,0.378327,0.621673,0.377593,0.624202,0.622407,0.620699,0.246308,0.593807,0.591592,0.620552,0.622407,0.114,0,0.1,0,100,0,24832,130115,19598,88.950275,93.650937,?,15.686275,16,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,39.94348,29.771342,0,57.295535,42.704465,0,0.145744,0.456348,0.515474,91.269345,103.094454,69.715179,74.666716,-4.951537,1.000005,1.071031,-0.071026,6.55784,0.094067,9.406617,0.590164,20.68524,0.444444,15.406592,0.555556,19.25824,0.409836,14.36475,0.573128,0.590164,0.581521,0.145809,0.602914,0.646776,0.572955,0.427236,0.572764,0.427045,0.57295,0.572955,0.572825,0.145809,0.602914,0.635563,0.572776,0.572955,0.173,0,0.17,0,170,0,24832,130115,19598,100,96.413368,?,19.607843,20,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,36.666422,33.0484,0,52.594873,47.405127,0,0.051046,0.464692,0.516075,92.938059,103.214621,69.715179,73.7699,-4.054721,1.000005,1.058167,-0.058162,4.989599,0.071572,7.15712,0.606557,21.25983,0.555556,19.25824,0.444444,15.406592,0.393443,13.79016,0.5247,0.606557,0.562667,0.051687,0.600182,0.701032,0.525949,0.474947,0.525053,0.474051,0.526183,0.525949,0.522805,0.051687,0.600182,0.642529,0.522583,0.525949,0.105,0,0.1,0,100,0,24832,130115,19598,100,100,?,8.823529,9,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,41.837732,27.87709,0,60.012679,39.987321,0,0.198878,0.446662,0.546319,89.332167,109.263403,69.715179,101.682492,-31.967313,1.000005,1.458549,-0.458544,8.609744,0.123499,12.349884,0.754098,26.43114,0.555556,19.25824,0.444444,15.406592,0.245902,8.61885,0.578496,0.754098,0.654727,0.208881,0.546448,0.492683,0.600127,0.401584,0.598416,0.399873,0.609706,0.600127,0.590229,0.208881,0.546448,0.581393,0.58987,0.600127,0.114,0.001,0.11,0.01,110,10,24832,130115,19598,94.475138,96.001268,?,32.352941,35,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,53.967266,15.747556,0,77.411466,22.588534,0,0.54824,0.342805,0.413152,68.560809,82.630111,69.715179,51.766878,17.948301,1.000005,0.742552,0.257453,24.281919,0.348304,34.830175,0.770492,27.00573,0.222222,7.703296,0.777778,26.961536,0.229508,8.04426,0.778061,0.770492,0.774258,0.548266,0.814208,0.855664,0.774115,0.225845,0.774155,0.225885,0.774153,0.774115,0.774115,0.548266,0.814208,0.821202,0.774115,0.774115,0.116,0.001,0.11,0,110,0,24832,130115,19598,100,96.001268,?,47.058824,51,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,48.966438,20.748384,0,70.238203,29.761797,0,0.404523,0.392001,0.50485,78.400016,100.969678,69.715179,82.345483,-12.630304,1.000005,1.181176,-0.181171,16.63756,0.238652,23.865047,0.737705,25.85655,0.333333,11.554944,0.666667,23.109888,0.262295,9.19344,0.691139,0.737705,0.713663,0.405455,0.67031,0.586226,0.702382,0.29801,0.70199,0.297618,0.703204,0.702382,0.701984,0.405455,0.67031,0.659879,0.701919,0.702382,0.101,0,0.11,0,110,0,24832,130115,19598,94.475138,91.590435,?,48.039216,55,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,52.818086,16.896736,0,75.763065,24.236935,0,0.515361,0.33207,0.418752,66.413688,83.750012,69.715179,51.067044,18.648134,1.000005,0.732513,0.267492,24.920124,0.357458,35.745622,0.737705,25.85655,0.222222,7.703296,0.777778,26.961536,0.262295,9.19344,0.770461,0.737705,0.753727,0.515832,0.823315,0.84693,0.757631,0.242148,0.757852,0.242369,0.758159,0.757631,0.757549,0.515832,0.823315,0.845317,0.75757,0.757631,0.155,0,0.15,0,150,0,24832,130115,19598,100,94.764967,?,44.117647,46,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,48.391848,21.322974,0,69.414002,30.585998,0,0.388088,0.421168,0.492647,84.233376,98.529026,69.715179,72.466427,-2.751249,1.000005,1.039469,-0.039464,13.049839,0.187189,18.718791,0.721311,25.28196,0.333333,11.554944,0.666667,23.109888,0.278689,9.76803,0.686322,0.721311,0.703382,0.388599,0.686703,0.636979,0.69414,0.306162,0.693838,0.30586,0.694565,0.69414,0.693896,0.388599,0.686703,0.687402,0.693843,0.69414,0.101,0,0.1,0,100,0,24832,130115,19598,100,100,?,6.862745,7,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,47.817258,21.897564,0,68.589801,31.410199,0,0.371656,0.375692,0.458711,75.138173,91.741956,69.715179,60.618825,9.096353,1.000005,0.869526,0.130479,18.724087,0.268581,26.857978,0.704918,24.70737,0.333333,11.554944,0.666667,23.109888,0.295082,10.34262,0.681351,0.704918,0.692934,0.371881,0.758652,0.795123,0.685898,0.314313,0.685687,0.314102,0.686063,0.685898,0.685773,0.371881,0.758652,0.777621,0.685733,0.685898,0.155,0.001,0.16,0,160,0,24832,130115,19598,100,97.527398,?,41.176471,46,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,630,73.56647,52.818086,20.748384,0,71.796412,28.203588,0,0.436382,0.377952,0.481537,75.570821,96.280948,73.595622,85.496963,-11.901341,1.000396,1.162173,-0.161777,19.818852,0.269401,26.92939,0.737705,25.85655,0.3,11.554944,0.7,26.961536,0.262295,9.19344,0.691139,0.737705,0.713663,0.437283,0.714754,0.620927,0.717964,0.280259,0.719741,0.282036,0.719716,0.717964,0.7181,0.437283,0.714754,0.719604,0.7179,0.717964,0.108,0,0.1,0,100,0,24832,129918,19795,89.528795,88.631877,?,29.411765,32,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,53.796784,15.918038,0,77.166924,22.833076,0,0.543918,0.327967,0.381924,65.593247,76.384609,69.715179,45.787013,23.928165,1.000005,0.656776,0.343229,26.734727,0.383487,38.348502,0.655738,22.9836,0.111111,3.851648,0.888889,30.813184,0.344262,12.06639,0.856471,0.655738,0.742781,0.559641,0.883424,0.909404,0.771669,0.227043,0.772957,0.228331,0.787915,0.771669,0.768609,0.559641,0.883424,0.892491,0.768752,0.771669,0.158,0.001,0.15,0,150,0,24832,130115,19598,100,99.5879,?,23.529412,24,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,51.668906,18.045916,0,74.114664,25.885336,0,0.482494,0.433225,0.491909,86.644633,98.381534,69.715179,70.421581,-0.706402,1.000005,1.010138,-0.010133,11.090085,0.159078,15.907705,0.704918,24.70737,0.222222,7.703296,0.777778,26.961536,0.295082,10.34262,0.762322,0.704918,0.732497,0.483882,0.667577,0.683865,0.741147,0.258451,0.741549,0.258853,0.742645,0.741147,0.740829,0.483882,0.667577,0.662665,0.740876,0.741147,0.106,0,0.1,0,100,0,24832,130115,19598,100,100,?,9.803922,10,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,43.39102,26.323802,0,62.240738,37.759262,0,0.244254,0.411058,0.485748,82.211232,97.149304,69.715179,66.982987,2.732191,1.000005,0.960814,0.039191,13.47324,0.193262,19.326122,0.688525,24.13278,0.444444,15.406592,0.555556,19.25824,0.311475,10.91721,0.610348,0.688525,0.647084,0.246308,0.703097,0.786289,0.622407,0.378327,0.621673,0.377593,0.624202,0.622407,0.620699,0.246308,0.703097,0.713658,0.620552,0.622407,0.148,0.001,0.15,0,150,0,24832,130115,19598,100,98.763699,?,45.098039,51,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,53.967266,15.747556,0,77.411466,22.588534,0,0.54824,0.350402,0.421841,70.080213,84.367831,69.715179,57.217876,12.497302,1.000005,0.820742,0.179263,23.770597,0.340969,34.096731,0.770492,27.00573,0.222222,7.703296,0.777778,26.961536,0.229508,8.04426,0.778061,0.770492,0.774258,0.548266,0.806922,0.780104,0.774115,0.225845,0.774155,0.225885,0.774153,0.774115,0.774115,0.548266,0.806922,0.791641,0.774115,0.774115,0.144,0,0.14,0,140,0,24832,130115,19598,100,98.763699,?,55.882353,64,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,35.113134,34.601688,0,50.366813,49.633187,0,0.005475,0.47286,0.561983,94.571621,112.396119,69.715179,94.592917,-24.877738,1.000005,1.356855,-0.35685,4.142701,0.059424,5.942323,0.672131,23.55819,0.666667,23.109888,0.333333,11.554944,0.327869,11.4918,0.504803,0.672131,0.576572,0.005808,0.542805,0.524468,0.503668,0.498204,0.501796,0.496332,0.503096,0.503668,0.488992,0.005808,0.542805,0.574495,0.488505,0.503668,0.108,0,0.11,0,110,0,24832,130115,19598,94.475138,96.413368,?,13.72549,14,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,43.96561,25.749212,0,63.064939,36.935061,0,0.260683,0.462176,0.537704,92.434847,107.540405,69.715179,92.416685,-22.701506,1.000005,1.325639,-0.325634,7.07989,0.101555,10.155449,0.704918,24.70737,0.444444,15.406592,0.555556,19.25824,0.295082,10.34262,0.615929,0.704918,0.657426,0.263483,0.584699,0.53485,0.630649,0.370176,0.629824,0.369351,0.633168,0.630649,0.628539,0.263483,0.584699,0.577668,0.628379,0.630649,0.16,0,0.16,0,160,0,24832,130115,19598,94.475138,94.764967,?,42.156863,47,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,35.687724,34.027098,0,51.191014,48.808986,0,0.0219,0.461033,0.52579,92.206319,105.1576,69.715179,75.190747,-5.475569,1.000005,1.078548,-0.078542,5.225474,0.074955,7.49546,0.688525,24.13278,0.666667,23.109888,0.333333,11.554944,0.311475,10.91721,0.510826,0.688525,0.586511,0.023383,0.601093,0.697621,0.51191,0.490052,0.509948,0.48809,0.512498,0.51191,0.495991,0.023383,0.601093,0.65756,0.495488,0.51191,0.094,0,0.09,0,90,0,24832,130115,19598,100,96.413368,?,26.470588,28,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,45.68938,24.025442,0,65.537541,34.462459,0,0.309987,0.430789,0.488856,86.157594,97.770817,69.715179,69.02991,0.685269,1.000005,0.990176,0.00983,10.886904,0.156163,15.61626,0.754098,26.43114,0.444444,15.406592,0.555556,19.25824,0.245902,8.61885,0.631754,0.754098,0.687526,0.316051,0.691257,0.710964,0.655375,0.345721,0.654279,0.344625,0.661127,0.655375,0.651886,0.316051,0.691257,0.688439,0.651688,0.655375,0.134,0,0.13,0,130,0,24832,130115,19598,99.175799,99.5879,?,8.823529,9,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,41.66725,28.047572,0,59.768137,40.231863,0,0.194985,0.412685,0.500506,82.536627,100.100801,69.715179,70.277576,-0.562397,1.000005,1.008072,-0.008067,12.6383,0.181286,18.128477,0.639344,22.40901,0.444444,15.406592,0.555556,19.25824,0.360656,12.64098,0.592586,0.639344,0.615078,0.195602,0.673042,0.688998,0.597681,0.402782,0.597218,0.402319,0.598123,0.597681,0.596959,0.195602,0.673042,0.714547,0.596858,0.597681,0.129,0,0.13,0,130,0,24832,130115,19598,100,98.763699,?,10.784314,11,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,630,73.56647,52.818086,20.748384,0,71.796412,28.203588,0,0.436382,0.426694,0.500963,85.316561,100.165108,73.595622,78.571882,-4.976261,1.000396,1.068039,-0.067643,12.467739,0.169476,16.94087,0.737705,25.85655,0.3,11.554944,0.7,26.961536,0.262295,9.19344,0.691139,0.737705,0.713663,0.437283,0.677049,0.663274,0.717964,0.280259,0.719741,0.282036,0.719716,0.717964,0.7181,0.437283,0.677049,0.668709,0.7179,0.717964,0.1,0,0.1,0,100,0,24832,129918,19795,100,97.656854,?,35.294118,37,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221028.1128,631,69.714822,49.370546,20.344276,0,70.817861,29.182139,0,0.416796,0.362782,0.444418,72.556226,88.883311,69.715179,58.698463,11.016716,1.000005,0.84198,0.158025,20.873582,0.299414,29.94123,0.639344,22.40901,0.222222,7.703296,0.777778,26.961536,0.360656,12.64098,0.744181,0.639344,0.687791,0.421035,0.761384,0.77331,0.708179,0.291057,0.708943,0.291821,0.712667,0.708179,0.706823,0.421035,0.761384,0.768719,0.706929,0.708179,0.174,0,0.17,0,170,0,24832,130115,19598,100,97.939498,?,50.980392,55,?,?,?,?
